time,AirTemp,ShortWave,LongWave,RelHum,WindSpeed,Rain,Snow
2018-05-11 00:00:00,17.86,0,331.88,81.01,2.52,0,0
2018-05-11 01:00:00,18.05,0,331.78,96,2.59,0,0
2018-05-11 02:00:00,16.98,0,326.61,97.53,2.7,0,0
2018-05-11 03:00:00,17.1,0.02,326.36,92.34,2.18,0,0
2018-05-11 04:00:00,16.56,0,329.23,90.73,1.74,0,0
2018-05-11 05:00:00,16.01,8.82,327.22,92.72,2.5,0,0
2018-05-11 06:00:00,16.11,45.21,327.53,84.06,2.22,0,0
2018-05-11 07:00:00,19.35,285.69,332.42,69.62,1.84,0,0
2018-05-11 08:00:00,23.19,343.55,355.13,65.48,2.19,0,0
2018-05-11 09:00:00,23.78,651.63,369.7,59.57,1.54,0,0
2018-05-11 10:00:00,17.8,325.41,387.43,79.65,1.63,0.01067,0
2018-05-11 11:00:00,18.65,435.76,387.1,77.54,1.71,0,0
2018-05-11 12:00:00,29.53,408.11,393.54,53.9,2.76,0,0
2018-05-11 13:00:00,31.02,355.26,411.57,47.62,2.61,0,0
2018-05-11 14:00:00,31.1,310.93,415.17,45.3,1.56,0,0
2018-05-11 15:00:00,31.29,671.8,400.8,46.36,2.94,0,0
2018-05-11 16:00:00,31.04,427.79,410.85,50.86,2.46,0,0
2018-05-11 17:00:00,29.33,106.11,417.03,57.34,1.64,0,0
2018-05-11 18:00:00,26.88,58.32,396.38,63.02,1.2,0,0
2018-05-11 19:00:00,24.7,4.77,386.7,67.72,0.97,0,0
2018-05-11 20:00:00,21.72,0,372.03,77.5,1.33,0,0
2018-05-11 21:00:00,20.27,0,364.96,86.36,2.45,0,0
2018-05-11 22:00:00,20.78,0,361.77,81.72,2.8,0,0
2018-05-11 23:00:00,21.69,0,357.77,72.66,2.19,0,0
2018-05-12 00:00:00,20.21,0,355.23,69.99,1.97,0,0
2018-05-12 01:00:00,21.21,0,352.4,67.14,2.6,0,0
2018-05-12 02:00:00,19.9,0,350.74,68.25,2.53,0,0
2018-05-12 03:00:00,19.64,0,349.93,70.91,1.99,0,0
2018-05-12 04:00:00,19.94,0,346.98,70.37,2.76,0,0
2018-05-12 05:00:00,22.46,9.13,348.67,64.24,3.67,0,0
2018-05-12 06:00:00,23.1,40.42,349.37,66.01,2.74,0,0
2018-05-12 07:00:00,23.62,277.72,352.19,62.93,2.72,0,0
2018-05-12 08:00:00,24.75,354.61,371.49,59.28,1.96,0,0
2018-05-12 09:00:00,27.11,671.03,384.9,56.48,1.81,0,0
2018-05-12 10:00:00,30.46,601.09,396.12,55.5,2.22,0,0
2018-05-12 11:00:00,30.24,560.03,400.38,49.11,1.73,0,0
2018-05-12 12:00:00,30.98,361.64,407.27,39.34,3.04,0,0
2018-05-12 13:00:00,15.65,418.45,362.9,66,2.78,0,0
2018-05-12 14:00:00,15.61,290.8,366.3,67.33,1.98,0.00366,0
2018-05-12 15:00:00,32.7,656.76,395.74,30.27,2.62,0,0
2018-05-12 16:00:00,31.62,299.88,416.94,36.67,1.81,0,0
2018-05-12 17:00:00,30.08,167.79,404.42,43.23,1.01,0,0
2018-05-12 18:00:00,27.07,48.48,399.86,53.16,1.37,0,0
2018-05-12 19:00:00,25.09,1.51,385.84,58.3,1.52,0,0
2018-05-12 20:00:00,23.86,0.14,378.73,55.45,2.21,0,0
2018-05-12 21:00:00,23.3,0,372.91,56.69,1.99,0,0
2018-05-12 22:00:00,23.13,0,369.42,65.87,2.34,0,0
2018-05-12 23:00:00,22.44,0,362.28,60.19,2.79,0,0
2018-05-13 00:00:00,24.38,0,362.96,56.32,2.41,0,0
2018-05-13 01:00:00,24.33,0,365.17,57.49,2.71,0,0
2018-05-13 02:00:00,24.15,0,384.87,58.35,3.01,0,0
2018-05-13 03:00:00,24.27,0,374.94,59.35,3.2,0,0
2018-05-13 04:00:00,23.14,0,363.37,62.81,2.62,0,0
2018-05-13 05:00:00,22,10.51,360.61,68.43,1.86,0,0
2018-05-13 06:00:00,20.68,46.13,356.29,72.98,2.47,0,0
2018-05-13 07:00:00,22.79,324.76,360.49,65.39,1.96,0,0
2018-05-13 08:00:00,25.52,343.81,377.7,59.95,0.71,0,0
2018-05-13 09:00:00,25.99,688.34,390.17,53.7,1.25,0,0
2018-05-13 10:00:00,14.7,424.24,358.77,74.05,3.13,0,0
2018-05-13 11:00:00,30.54,499.95,397.14,46.23,1.14,0,0
2018-05-13 12:00:00,31.45,663.2,400.38,42.86,2.22,0,0
2018-05-13 13:00:00,18.59,465.4,341.02,51.36,2.26,0,0
2018-05-13 14:00:00,32.08,723.74,398.35,33.31,1.87,0,0
2018-05-13 15:00:00,32.52,533.3,401.98,34.68,2.2,0,0
2018-05-13 16:00:00,32.64,457.42,406.12,35.98,1.9,0,0
2018-05-13 17:00:00,31.28,169.02,399.96,40.67,1.31,0,0
2018-05-13 18:00:00,28.03,32.34,401.36,50.46,1.46,0,0
2018-05-13 19:00:00,25.53,2.14,387.12,58.57,1.91,0,0
2018-05-13 20:00:00,24.03,0,371.08,70.36,2.62,0,0
2018-05-13 21:00:00,22,0,363.67,77.71,2.41,0,0
2018-05-13 22:00:00,21.21,0,361.83,79.04,1.84,0,0
2018-05-13 23:00:00,20.34,0,361.82,71.49,2.66,0,0
2018-05-14 00:00:00,20.55,0.06,360.23,61.14,2.53,0,0
2018-05-14 01:00:00,22.08,0,366.68,63.63,2.75,0,0
2018-05-14 02:00:00,21.86,0.12,363.61,67.46,3.48,0,0
2018-05-14 03:00:00,21.27,0,363.66,58.19,3.04,0,0
2018-05-14 04:00:00,22.38,0,367.06,63.7,3.45,0,0
2018-05-14 05:00:00,22.19,9.73,364.22,74.83,3.59,0,0
2018-05-14 06:00:00,21.67,44.26,360.63,77.9,3.83,0,0
2018-05-14 07:00:00,23,294.15,360.95,69.23,3.37,0,0
2018-05-14 08:00:00,25.4,347.15,379.37,60.87,3.14,0,0
2018-05-14 09:00:00,27.56,696.73,389.61,56.24,2.58,0,0
2018-05-14 10:00:00,16,441.09,350.58,48.51,3.14,0,0
2018-05-14 11:00:00,30.7,376.2,413.17,55.17,1.66,0,0
2018-05-14 12:00:00,32.18,546.78,412.72,48.3,2.53,0,0
2018-05-14 13:00:00,33.63,468.92,416.31,45.26,1.51,0,0
2018-05-14 14:00:00,32.85,351.94,425.99,47.82,1.8,0,0
2018-05-14 15:00:00,32.61,551.82,423.51,49.36,2.22,0,0
2018-05-14 16:00:00,32.47,415.64,424.57,50.92,1.82,0,0
2018-05-14 17:00:00,30.69,164.72,428.2,57.77,1.75,0,0
2018-05-14 18:00:00,28.05,46.81,408.43,64.63,1.22,0,0
2018-05-14 19:00:00,26.04,1.69,400.14,65.84,0.53,0,0
2018-05-14 20:00:00,24.71,0.01,406.26,68.16,0.38,0,0
2018-05-14 21:00:00,24.81,0.04,394.95,64.06,0.75,0,0
2018-05-14 22:00:00,24.83,0,391.3,63.64,1.91,0,0
2018-05-14 23:00:00,23.44,0,382.52,75.96,1.29,0,0
2018-05-15 00:00:00,21.72,0,390.48,82.56,1.89,0,0
2018-05-15 01:00:00,20.9,0,369.89,83.83,1.41,0,0
2018-05-15 02:00:00,20.6,0,364.85,89.17,0.64,0,0
2018-05-15 03:00:00,20.94,0,359.84,93.34,0.63,0,0
2018-05-15 04:00:00,19.65,0,358.6,95.79,1.2,0,0
2018-05-15 05:00:00,19.38,16.15,362.02,96.72,1.81,0,0
2018-05-15 06:00:00,20.16,60.51,385.73,94.68,1.61,0,0
2018-05-15 07:00:00,21.15,135.5,381.69,91.47,1.19,0,0
2018-05-15 08:00:00,21.27,228.58,385.96,88.63,0.73,0,0
2018-05-15 09:00:00,23.58,422.31,388.08,82.76,0.91,0,0
2018-05-15 10:00:00,25.94,606.84,390.65,69.24,1.58,0,0
2018-05-15 11:00:00,27.51,651.73,395.6,67.42,2.33,0,0
2018-05-15 12:00:00,29.77,485.13,412.58,70.95,2.87,0,0
2018-05-15 13:00:00,29.05,390.94,419,75.71,2.87,0,0
2018-05-15 14:00:00,25.82,143.79,442.35,87.65,3.25,0.27432,0
2018-05-15 15:00:00,21.5,12.28,415.07,97.1,2.22,0.10363,0
2018-05-15 16:00:00,20.22,28.8,402.28,97.89,2.35,0.03658,0
2018-05-15 17:00:00,20.54,66.58,401.57,98.41,0.85,0.0061,0
2018-05-15 18:00:00,20.64,87.27,401.55,98.46,0.57,0,0
2018-05-15 19:00:00,20.39,1.95,403.11,97.54,1.14,0,0
2018-05-15 20:00:00,19.93,0.02,404.14,95.28,1.61,0,0
2018-05-15 21:00:00,20.45,0,404.4,99.93,0.44,0,0
2018-05-15 22:00:00,19.88,0,402.67,99.36,1.08,0,0
2018-05-15 23:00:00,19.54,0,400,98.68,1.74,0,0
2018-05-16 00:00:00,19.64,0,402.43,96.12,1.9,0,0
2018-05-16 01:00:00,19.3,0,406.44,97.72,1.38,0.01219,0
2018-05-16 02:00:00,19,0,406.33,100,1.64,0.0061,0
2018-05-16 03:00:00,18.77,0,406.89,100,1.28,0.0061,0
2018-05-16 04:00:00,18.59,0,406.86,100,0.71,0,0
2018-05-16 05:00:00,18.6,7.83,406.32,100,0.68,0,0
2018-05-16 06:00:00,18.91,67.91,407.02,100,0.51,0,0
2018-05-16 07:00:00,19.33,139.05,412.52,99.5,0.75,0,0
2018-05-16 08:00:00,19.47,163.36,417.92,99.72,1.51,0,0
2018-05-16 09:00:00,19.91,201.95,420.71,99.54,1.2,0,0
2018-05-16 10:00:00,20.76,138.11,421.33,99,1.26,0.04267,0
2018-05-16 11:00:00,20.61,152.56,420.05,98.01,0.99,0.10973,0
2018-05-16 12:00:00,21.57,468.16,418.66,91.71,1.15,0,0
2018-05-16 13:00:00,22.13,318.8,427.29,89.77,1.54,0,0
2018-05-16 14:00:00,23,436.81,421.1,88.22,0.77,0,0
2018-05-16 15:00:00,23.53,224.27,408.65,85.81,1.06,0,0
2018-05-16 16:00:00,21.8,35.91,430.34,93.13,1.49,0.7559,0
2018-05-16 17:00:00,20.21,81.01,420.46,97.98,1.36,0.0061,0
2018-05-16 18:00:00,20.65,21.92,419.61,98.01,0.45,0.04267,0
2018-05-16 19:00:00,20.65,0.25,419.27,98.38,0.75,0.06096,0
2018-05-16 20:00:00,20.21,0,414.82,99.5,0.96,0,0
2018-05-16 21:00:00,19.96,0,416.8,99.27,1.33,0,0
2018-05-16 22:00:00,19.84,0,416.89,99.94,1.75,0.0061,0
2018-05-16 23:00:00,19.5,0,413.95,100,1.9,0.0061,0
2018-05-17 00:00:00,19.21,0,413.68,99.99,1.92,0,0
2018-05-17 01:00:00,19.2,0,413.2,99.99,1.7,0,0
2018-05-17 02:00:00,19.28,0,413.38,100,1.03,0,0
2018-05-17 03:00:00,19.31,0,413.79,99.99,1.42,0,0
2018-05-17 04:00:00,19.37,0,414.11,99.99,1.43,0.01219,0
2018-05-17 05:00:00,19.4,9.54,414.37,100,1.64,0,0
2018-05-17 06:00:00,19.58,83.96,415.72,99.99,1.5,0,0
2018-05-17 07:00:00,19.94,163.96,421.45,99.94,1.49,0,0
2018-05-17 08:00:00,20.48,236.87,427.86,98.08,1.73,0,0
2018-05-17 09:00:00,22.12,409.64,436.68,92.27,2.05,0,0
2018-05-17 10:00:00,24.3,379.04,448.98,85.87,2,0,0
2018-05-17 11:00:00,24.6,396.84,443.95,82.98,1.42,0,0
2018-05-17 12:00:00,24.2,294.46,431.75,85.93,1.34,0.06096,0
2018-05-17 13:00:00,23.2,116.26,434.84,99.41,1.17,0.10363,0
2018-05-17 14:00:00,23.1,167.91,429.41,99.97,1.1,0.43282,0
2018-05-17 15:00:00,23,166.85,428.58,99.94,1.23,0.01829,0
2018-05-17 16:00:00,23.01,83.3,427.42,100,0.85,0.06706,0
2018-05-17 17:00:00,22.13,35.95,424.52,100,1.76,0.39624,0
2018-05-17 18:00:00,20.85,6.55,420.35,98.86,2.62,0.1524,0
2018-05-17 19:00:00,19.88,0.01,415.14,97.57,3.53,0.32918,0
2018-05-17 20:00:00,19.49,0,412.66,97.06,2.05,0.06096,0
2018-05-17 21:00:00,19.45,0,411.75,97.51,1.82,0.1463,0
2018-05-17 22:00:00,19.38,0,411.11,97.82,1.93,0.01829,0
2018-05-17 23:00:00,19.16,0,411.08,99.86,0.55,0.0061,0
2018-05-18 00:00:00,19.01,0,410.61,99.9,1.35,0.0061,0
2018-05-18 01:00:00,19.23,0,411.12,99.42,1.48,0,0
2018-05-18 02:00:00,19.31,0,412.17,98.47,1.33,0.0061,0
2018-05-18 03:00:00,19.18,0,411.46,97.79,1.28,0,0
2018-05-18 04:00:00,19.07,0,411.39,97.17,1.99,0,0
2018-05-18 05:00:00,18.97,5.78,410.83,96.63,2.47,0,0
2018-05-18 06:00:00,18.97,22.2,411.03,97.2,2.47,0.02438,0
2018-05-18 07:00:00,19.04,56.5,410.59,97.54,2.19,0.07315,0
2018-05-18 08:00:00,19.22,72.06,411.07,97.7,1.3,0.01219,0
2018-05-18 09:00:00,19.19,110.08,412.95,98,2.52,0,0
2018-05-18 10:00:00,19.36,180.08,415.99,97.94,2.23,0,0
2018-05-18 11:00:00,19.64,220.3,420.44,97.73,1.76,0,0
2018-05-18 12:00:00,19.61,147.55,420.83,99.38,1.82,0.0061,0
2018-05-18 13:00:00,19.65,185.92,418.73,98.8,1.56,0.01219,0
2018-05-18 14:00:00,19.93,247.52,418.42,96.36,1.95,0.01829,0
2018-05-18 15:00:00,20.23,106.87,418.06,95.27,1.35,0.01829,0
2018-05-18 16:00:00,20.03,28.18,415.71,96.6,2.09,0.24994,0
2018-05-18 17:00:00,19.7,25.28,412.82,96.74,3.11,0.18898,0
2018-05-18 18:00:00,19.4,18,411.25,96.26,2.81,0.07925,0
2018-05-18 19:00:00,19.1,0.8,410.27,96.81,2.23,0.01829,0
2018-05-18 20:00:00,19.05,0,409.64,96.72,1.1,0.02438,0
2018-05-18 21:00:00,18.86,0,409.21,97.54,1.42,0.11582,0
2018-05-18 22:00:00,18.85,0,409.07,99.83,1.49,0.0061,0
2018-05-18 23:00:00,18.75,0,409.8,99.76,0.9,0.03658,0
2018-05-19 00:00:00,18.24,0,408.98,99.88,1.17,0.01829,0
2018-05-19 01:00:00,17.72,0,406.4,99.03,1.3,0.0061,0
2018-05-19 02:00:00,17.41,0,403.57,97.29,1.18,0,0
2018-05-19 03:00:00,17.27,0,401.55,97.66,1.99,0,0
2018-05-19 04:00:00,17.43,0,400.31,98.68,1.36,0.0061,0
2018-05-19 05:00:00,17.37,1.59,401.01,99.52,1.75,0.06706,0
2018-05-19 06:00:00,16.82,21.74,398.87,100,1.58,0.06706,0
2018-05-19 07:00:00,16.61,59.18,398.09,99.9,1.67,0,0
2018-05-19 08:00:00,17.09,108.61,402.91,99.88,1.34,0,0
2018-05-19 09:00:00,17.39,107.81,406.25,100,0.35,0.01219,0
2018-05-19 10:00:00,18.01,169.87,407.1,99.6,1.68,0.01219,0
2018-05-19 11:00:00,18.45,357.73,414.46,98.57,2.02,0,0
2018-05-19 12:00:00,19.91,541.04,430.35,93.8,2.48,0,0
2018-05-19 13:00:00,21.06,506.77,411.98,91.14,2.61,0,0
2018-05-19 14:00:00,20.4,281.07,407.74,94.8,2.86,0,0
2018-05-19 15:00:00,19.79,212.37,420.08,98.32,2.61,0,0
2018-05-19 16:00:00,20.13,213.91,411.15,98.38,2.34,0,0
2018-05-19 17:00:00,20.91,160.38,404.49,97.94,1.86,0,0
2018-05-19 18:00:00,21.79,45.94,426.14,98.52,2.44,0.04267,0
2018-05-19 19:00:00,21.49,0.98,420.88,99.77,0.91,0.0061,0
2018-05-19 20:00:00,20.97,0,416.44,100,0.6,0,0
2018-05-19 21:00:00,20.96,0,415.71,100,1.32,0,0
2018-05-19 22:00:00,20.76,0,412.54,100,1.6,0,0
2018-05-19 23:00:00,20.66,0,415.46,100,1.17,0,0
2018-05-20 00:00:00,20.48,0,408.1,100,0.96,0,0
2018-05-20 01:00:00,20.22,0,408.66,100,0.79,0,0
2018-05-20 02:00:00,19.77,0,405.72,99.99,0.81,0,0
2018-05-20 03:00:00,19.12,0,397.46,99.91,0.72,0,0
2018-05-20 04:00:00,19.09,0,396.8,97.73,1.76,0,0
2018-05-20 05:00:00,19.55,16.42,393.36,91.86,1.97,0,0
2018-05-20 06:00:00,19.86,70.11,390.96,88.48,1.85,0,0
2018-05-20 07:00:00,20.7,252.01,376.79,85.26,2.15,0,0
2018-05-20 08:00:00,23.35,368.93,380.01,83.26,1.27,0,0
2018-05-20 09:00:00,26.11,703.4,382.47,76.73,1.7,0,0
2018-05-20 10:00:00,25.77,579.05,390.36,66.02,1.84,0,0
2018-05-20 11:00:00,28.18,521.64,400.99,61.31,1.35,0,0
2018-05-20 12:00:00,29.93,424.62,420.33,64.61,1.73,0,0
2018-05-20 13:00:00,29.05,545.54,396.65,64.47,1.43,0,0
2018-05-20 14:00:00,29.08,356.69,409.3,58.27,1.79,0,0
2018-05-20 15:00:00,30.44,659.67,399.51,50.61,2.02,0,0
2018-05-20 16:00:00,30.82,430.35,398.78,60.11,1.47,0,0
2018-05-20 17:00:00,28.46,179.52,408.89,79.66,1.49,0,0
2018-05-20 18:00:00,24.85,50.52,401.46,83.78,1.59,0,0
2018-05-20 19:00:00,22.48,1.64,395.18,86.5,1.95,0,0
2018-05-20 20:00:00,21.85,0,385.96,89.82,2.73,0,0
2018-05-20 21:00:00,21.84,0,381.24,94.49,3.2,0,0
2018-05-20 22:00:00,20.89,0,371.09,96.57,3.32,0,0
2018-05-20 23:00:00,19.72,0,364.29,96.53,3.46,0,0
2018-05-21 00:00:00,20.23,0,361.32,94.26,2.9,0,0
2018-05-21 01:00:00,20.01,0,361.81,95.22,3.06,0,0
2018-05-21 02:00:00,19.62,0,354.53,97.09,3.14,0,0
2018-05-21 03:00:00,19.19,0,353.13,97.6,3.45,0,0
2018-05-21 04:00:00,18.51,0,353.57,98.18,3.6,0,0
2018-05-21 05:00:00,18.33,13.88,352.81,99.63,2.99,0,0
2018-05-21 06:00:00,19.16,61.15,353.23,97.43,1.82,0,0
2018-05-21 07:00:00,20.78,277.66,353.57,88.21,0.35,0,0
2018-05-21 08:00:00,23.61,359.57,374.96,74.73,1.39,0,0
2018-05-21 09:00:00,24.69,657.88,385.95,70.32,2.08,0,0
2018-05-21 10:00:00,13.14,176.6,372.94,88.96,1.1,0.01422,0
2018-05-21 11:00:00,16.13,358.33,369.35,77.81,1.8,0.01067,0
2018-05-21 12:00:00,16.79,308.95,356.96,75.13,1.75,0.01067,0
2018-05-21 13:00:00,28.64,625.67,395.08,63.48,2.74,0,0
2018-05-21 14:00:00,27.64,322.88,407.27,66.82,2.14,0,0
2018-05-21 15:00:00,27.41,265.7,410.84,70.71,0.63,0,0
2018-05-21 16:00:00,27.49,168.72,429.92,74.72,1,0,0
2018-05-21 17:00:00,26,14.66,440.08,81.9,1.13,0,0
2018-05-21 18:00:00,22.65,7.43,439.37,93.52,1.15,0.01219,0
2018-05-21 19:00:00,21.79,2.18,429.02,96.32,1.08,0,0
2018-05-21 20:00:00,21.62,0.05,421.88,88.2,0.96,0,0
2018-05-21 21:00:00,20.12,0.47,418.39,87.53,0.96,0,0
2018-05-21 22:00:00,20.68,0,413.96,95.5,0.71,0,0
2018-05-21 23:00:00,21.19,0,413.28,96.81,0.4,0,0
2018-05-22 00:00:00,20.68,0,413.8,97.72,1.18,0.0061,0
2018-05-22 01:00:00,20.14,0,411.15,99.82,1.1,0,0
2018-05-22 02:00:00,20.07,0,407.95,100,0.33,0,0
2018-05-22 03:00:00,20.18,0,406.05,100,0.69,0,0
2018-05-22 04:00:00,19.99,0,406.39,100,1.07,0,0
2018-05-22 05:00:00,19.97,12.44,403.52,100,0.47,0,0
2018-05-22 06:00:00,20.34,79.43,403.5,100,0.78,0.0061,0
2018-05-22 07:00:00,20.62,178.81,413.07,99.12,0.76,0,0
2018-05-22 08:00:00,21.28,336.26,409.53,95.63,1.79,0,0
2018-05-22 09:00:00,23.04,598.11,383.29,86.16,2.46,0,0
2018-05-22 10:00:00,24.08,613.79,396.14,77.21,1.88,0,0
2018-05-22 11:00:00,24.61,599.75,395.77,74.06,2.57,0,0
2018-05-22 12:00:00,26.11,507.36,414.62,72.05,2.74,0,0
2018-05-22 13:00:00,24.53,329.69,428.19,71.59,3.38,0,0
2018-05-22 14:00:00,24.84,461.61,403.64,68.12,2.17,0,0
2018-05-22 15:00:00,25.82,433.33,403.31,64,2.29,0,0
2018-05-22 16:00:00,24.91,98.44,429.89,73.12,1.26,0,0
2018-05-22 17:00:00,22.35,29.4,436.45,90.43,1.51,0.42062,0
2018-05-22 18:00:00,20.88,44.65,407.89,100,1.8,0,0
2018-05-22 19:00:00,20.55,2.57,393.86,100,0.86,0,0
2018-05-22 20:00:00,19.88,0,399.33,100,1.11,0,0
2018-05-22 21:00:00,19.78,0,389.42,100,1.59,0,0
2018-05-22 22:00:00,19.51,0,385.55,100,2.1,0,0
2018-05-22 23:00:00,19.44,0,390.44,100,1.96,0,0
2018-05-23 00:00:00,19.58,0,394.66,100,1.9,0,0
2018-05-23 01:00:00,20.17,0,384.55,98.42,1.36,0,0
2018-05-23 02:00:00,20.07,0,379.99,98.12,1.32,0.0061,0
2018-05-23 03:00:00,20.04,0,378.26,96.4,2.29,0,0
2018-05-23 04:00:00,20.06,0,371.91,93.99,2.34,0,0
2018-05-23 05:00:00,20.37,12.02,361.87,91.23,3.61,0,0
2018-05-23 06:00:00,21,56.67,354.32,86.77,4.48,0,0
2018-05-23 07:00:00,21.87,337.36,354.08,85.14,4.02,0,0
2018-05-23 08:00:00,23.25,369.31,369.64,80.98,3.9,0,0
2018-05-23 09:00:00,23.68,588.92,385.85,72.93,3.06,0,0
2018-05-23 10:00:00,24.43,452.88,392.72,67.34,3.02,0,0
2018-05-23 11:00:00,26.23,513.12,396.34,61.14,2.42,0,0
2018-05-23 12:00:00,27.53,449.33,402.39,56.6,1.46,0,0
2018-05-23 13:00:00,29.82,409.24,391.95,55.51,2.94,0,0
2018-05-23 14:00:00,29.33,432.27,382.55,51.84,4.24,0,0
2018-05-23 15:00:00,29.5,687.35,373.2,49.88,3.44,0,0
2018-05-23 16:00:00,29.78,529.77,374.55,47.02,3.7,0,0
2018-05-23 17:00:00,29.21,233.22,380.76,48.38,3.36,0,0
2018-05-23 18:00:00,26.39,28.29,382.63,60.93,2.63,0,0
2018-05-23 19:00:00,22.45,2.78,373.9,68.72,2.03,0,0
2018-05-23 20:00:00,21.06,0,366.05,77.3,2.68,0,0
2018-05-23 21:00:00,20.65,0,360.25,80.72,2.7,0,0
2018-05-23 22:00:00,20.55,0,380.06,81.71,2.39,0,0
2018-05-23 23:00:00,21.76,0.33,410.2,77.2,1.87,0,0
2018-05-24 00:00:00,22.5,0,387.38,76.3,0.78,0,0
2018-05-24 01:00:00,21.77,0,405.62,81.31,1.12,0,0
2018-05-24 02:00:00,21.05,0,406.64,80.5,1.63,0,0
2018-05-24 03:00:00,20.13,0,412.04,81.07,0.67,0,0
2018-05-24 04:00:00,19.63,0,401.86,85.43,1.1,0,0
2018-05-24 05:00:00,19.7,19.13,389.58,88.87,1.85,0,0
2018-05-24 06:00:00,19.99,62.39,361.29,88.79,1.53,0,0
2018-05-24 07:00:00,20.41,241.18,364.29,80.6,0.95,0,0
2018-05-24 08:00:00,22.82,336,392.18,68.14,0.56,0,0
2018-05-24 09:00:00,24.17,709.38,372.04,53.75,0.63,0,0
2018-05-24 10:00:00,19.14,310.97,401.87,76.89,1.8,0.00305,0
2018-05-24 11:00:00,21.28,414.2,400.51,71.79,2.24,0,0
2018-05-24 12:00:00,24.65,238,384.51,48.15,2.34,0,0
2018-05-24 13:00:00,25.56,612.9,393.25,47.42,2.29,0,0
2018-05-24 14:00:00,26.78,428.15,402.99,47.41,1.82,0,0
2018-05-24 15:00:00,26.4,396.3,392.33,47.32,2.08,0,0
2018-05-24 16:00:00,26.7,521.61,379.64,48.93,1.34,0,0
2018-05-24 17:00:00,25.73,236.04,381.76,51.49,1.61,0,0
2018-05-24 18:00:00,23.62,29.15,382.24,59.84,1.03,0,0
2018-05-24 19:00:00,23.43,2.49,372.51,73.8,0.88,0,0
2018-05-24 20:00:00,23.33,0,362.58,77.29,1.21,0,0
2018-05-24 21:00:00,21.04,0,356.04,74.14,1.16,0,0
2018-05-24 22:00:00,20.05,0,353.85,73.43,0.73,0,0
2018-05-24 23:00:00,20.17,0,353.05,77.95,0.58,0,0
2018-05-25 00:00:00,19.63,0,350.33,86.22,0.8,0,0
2018-05-25 01:00:00,18.7,0,352.31,92.61,1.32,0,0
2018-05-25 02:00:00,18.61,0,356.72,94.71,1.04,0,0
2018-05-25 03:00:00,17.91,0,361.4,94.76,1.74,0,0
2018-05-25 04:00:00,17.78,0,369.46,95.47,1.6,0,0
2018-05-25 05:00:00,17.8,13.73,350.38,95.96,1.48,0,0
2018-05-25 06:00:00,18.81,49.76,350.35,94.73,0.83,0,0
2018-05-25 07:00:00,21.15,294.17,356.08,84.13,1.43,0,0
2018-05-25 08:00:00,25.38,426.49,379.8,76.79,2.66,0,0
2018-05-25 09:00:00,26.38,496.65,393,76.95,1.21,0,0
2018-05-25 10:00:00,24.13,480.33,425.88,74.21,2.05,0,0
2018-05-25 11:00:00,24.24,332.21,431.91,73.24,2.19,0,0
2018-05-25 12:00:00,26.47,407.46,419.38,74.39,2.66,0,0
2018-05-25 13:00:00,29.06,481.41,415.58,74.1,3.77,0,0
2018-05-25 14:00:00,29.8,427.16,406.32,65.83,4.06,0,0
2018-05-25 15:00:00,30.58,429.62,413.51,65.6,3.43,0,0
2018-05-25 16:00:00,30.6,463.5,419.17,67.78,2.53,0,0
2018-05-25 17:00:00,29.4,227.27,407,76.55,1.87,0,0
2018-05-25 18:00:00,27.04,35.54,401.62,78.42,1.15,0,0
2018-05-25 19:00:00,24.35,3.54,394.39,79.14,1.49,0,0
2018-05-25 20:00:00,22.46,0,387.52,82.97,1.04,0,0
2018-05-25 21:00:00,22.85,0,383.77,90.73,0.35,0,0
2018-05-25 22:00:00,23.93,0,379.8,98.73,0.52,0,0
2018-05-25 23:00:00,22.31,0,375.4,100,0.61,0,0
2018-05-26 00:00:00,22.06,0,382.28,99.99,1.2,0,0
2018-05-26 01:00:00,20.77,0,374.48,99.14,1.15,0,0
2018-05-26 02:00:00,19.85,0,375.87,98.42,1.49,0,0
2018-05-26 03:00:00,19.84,0,394.25,98.48,1.67,0,0
2018-05-26 04:00:00,19.75,0,382.01,98.6,2.01,0,0
2018-05-26 05:00:00,19.76,17.96,389.5,98.89,1.17,0,0
2018-05-26 06:00:00,20.4,73.65,401.98,96.5,1.03,0,0
2018-05-26 07:00:00,22.71,167.49,387.96,90.91,0.82,0,0
2018-05-26 08:00:00,24.75,403.81,408.71,78.41,0.47,0,0
2018-05-26 09:00:00,24.01,311.36,439.05,75.41,1.49,0,0
2018-05-26 10:00:00,23.81,390.79,447.12,77.87,1.31,0,0
2018-05-26 11:00:00,25.13,391.06,441.77,74.17,1.36,0,0
2018-05-26 12:00:00,23.34,92.84,460.64,85.8,1.92,0.24994,0
2018-05-26 13:00:00,21.19,92.59,442.48,98.96,1.89,0.12192,0
2018-05-26 14:00:00,21.32,190.13,434.69,97.8,0.5,0.06706,0
2018-05-26 15:00:00,22.35,409.68,439.48,91.39,0.65,0,0
2018-05-26 16:00:00,22.55,145.25,446.94,90.14,0.53,0,0
2018-05-26 17:00:00,21.56,72.61,441.55,97.19,1.85,0,0
2018-05-26 18:00:00,21.46,61.17,435.61,99.61,1.47,0,0
2018-05-26 19:00:00,21.18,9.26,430.01,98.99,0.88,0,0
2018-05-26 20:00:00,21.59,0,428.39,99.48,0.51,0,0
